Protein	Protein ID	Entry Name	Gene	Length	Is Decoy	Is Contaminant	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Protein Qvalue	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
TraesCS4A03G0203800.1	TraesCS4A03G0203800.1	TraesCS4A03G0203800.1		657	false	false		TraesCS4A03G0203800.1		20.09	1.0000	0.9990	0.00000000000000	6	0	2	18	0	11	     0	     0	     0	13M(15.9949), 1M(15.9949)		TraesCS4A03G0203800.2, TraesCS4B03G0571100.1, TraesCS4D03G0504900.1
TraesCS4A03G0203900.1	TraesCS4A03G0203900.1	TraesCS4A03G0203900.1		138	false	false		TraesCS4A03G0203900.1		14.49	1.0000	0.9984	0.00000000000000	1	0	1	3	0	3	     0	     0	     0			TraesCS4B03G0570900.1, TraesCS4D03G0504800.1
TraesCS4A03G0273200.1	TraesCS4A03G0273200.1	TraesCS4A03G0273200.1		351	false	false		TraesCS4A03G0273200.1		21.65	1.0000	0.9990	0.00000000000000	5	4	4	13	12	12	     0	     0	     0	18M(15.9949)		
TraesCS4A03G0281800.1	TraesCS4A03G0281800.1	TraesCS4A03G0281800.1		602	false	false		TraesCS4A03G0281800.1		8.64	1.0000	0.9990	0.00000000000000	2	0	2	4	0	4	     0	     0	     0			TraesCS4A03G0281800.2, TraesCS4B03G0485900.1, TraesCS4D03G0433500.1
TraesCS4A03G0357800.1	TraesCS4A03G0357800.1	TraesCS4A03G0357800.1		463	false	false		TraesCS4A03G0357800.1		7.34	1.0000	0.9990	0.00000000000000	2	0	2	2	0	2	     0	     0	     0			TraesCS4D03G0331300.1, TraesCSU03G0069200.1
TraesCS4A03G0540100.1	TraesCS4A03G0540100.1	TraesCS4A03G0540100.1		377	false	false		TraesCS4A03G0540100.1		8.75	1.0000	0.9987	0.00000000000000	2	0	2	3	0	3	     0	     0	     0			TraesCS4A03G0540100.2, TraesCS4D03G0203800.1
TraesCS4A03G0569900.1	TraesCS4A03G0569900.1	TraesCS4A03G0569900.1		515	false	false		TraesCS4A03G0569900.1		11.65	1.0000	0.9990	0.00000000000000	4	0	2	10	0	6	     0	     0	     0			TraesCS4A03G0569900.2
TraesCS4A03G0616200.1	TraesCS4A03G0616200.1	TraesCS4A03G0616200.1		938	false	false		TraesCS4A03G0616200.1		3.30	1.0000	0.9990	0.00000000000000	2	0	2	4	0	4	     0	     0	     0			TraesCS4B03G0188000.1, TraesCS4D03G0154700.1
TraesCS4A03G0658300.1	TraesCS4A03G0658300.1	TraesCS4A03G0658300.1		455	false	false		TraesCS4A03G0658300.1		23.52	1.0000	0.9990	0.00000000000000	6	5	6	16	15	16	     0	     0	     0			
TraesCS4A03G0694400.1	TraesCS4A03G0694400.1	TraesCS4A03G0694400.1		652	false	false		TraesCS4A03G0694400.1		7.06	1.0000	0.9990	0.00000000000000	2	0	2	5	0	5	     0	     0	     0			TraesCS4B03G0101400.1, TraesCS4D03G0083900.1
TraesCS4A03G0697400.1	TraesCS4A03G0697400.1	TraesCS4A03G0697400.1		261	false	false		TraesCS4A03G0697400.1		11.49	1.0000	0.9990	0.00000000000000	2	0	2	7	0	7	     0	     0	     0			TraesCS4B03G0098100.1, TraesCS4B03G0098100.2, TraesCS4D03G0082800.1, TraesCS4D03G0082800.2
TraesCS4A03G0724400.1	TraesCS4A03G0724400.1	TraesCS4A03G0724400.1		989	false	false		TraesCS4A03G0724400.1		8.70	1.0000	0.9990	0.00000000000000	3	0	3	10	0	10	     0	     0	     0			TraesCS4B03G0069800.1, TraesCS4D03G0048900.1
TraesCS4A03G0728900.1	TraesCS4A03G0728900.1	TraesCS4A03G0728900.1		465	false	false		TraesCS4A03G0728900.1		14.41	1.0000	0.9990	0.00000000000000	2	0	2	3	0	3	     0	     0	     0	N-term(42.0106)		TraesCS4A03G0728900.2, TraesCS4A03G0728900.3, TraesCS4B03G0063000.1, TraesCS4B03G0063000.2, TraesCS4D03G0043900.1, TraesCS4D03G0043900.2
TraesCS4A03G0749300.1	TraesCS4A03G0749300.1	TraesCS4A03G0749300.1		588	false	false		TraesCS4A03G0749300.1		20.75	1.0000	0.9990	0.00000000000000	10	0	2	39	0	5	     0	     0	     0			TraesCS4A03G0749600.1
TraesCS4A03G0818700.2	TraesCS4A03G0818700.2	TraesCS4A03G0818700.2		443	false	false		TraesCS4A03G0818700.2		8.58	1.0000	0.9990	0.00000000000000	2	1	2	4	2	4	     0	     0	     0	N-term(42.0106)		
TraesCS4A03G0825100.1	TraesCS4A03G0825100.1	TraesCS4A03G0825100.1		157	false	false		TraesCS4A03G0825100.1		35.03	1.0000	0.9990	0.00000000000000	3	0	2	5	0	4	     0	     0	     0			TraesCS5B03G1319400LC.1, TraesCS5D03G1178100LC.1
TraesCS4A03G1133700.1	TraesCS4A03G1133700.1	TraesCS4A03G1133700.1		559	false	false		TraesCS4A03G1133700.1		10.02	1.0000	0.9990	0.00000000000000	2	0	2	3	0	3	     0	     0	     0			TraesCS4A03G1133700.2, TraesCS4A03G1133700.3, TraesCS7A03G0078100.1, TraesCS7A03G0078100.2, TraesCS7D03G0074700.1, TraesCS7D03G0074700.2
TraesCS4B03G0003800.1	TraesCS4B03G0003800.1	TraesCS4B03G0003800.1		307	false	false		TraesCS4B03G0003800.1		33.55	1.0000	0.9990	0.00000000000000	6	6	6	18	18	18	     0	     0	     0			
TraesCS4B03G0036600.1	TraesCS4B03G0036600.1	TraesCS4B03G0036600.1		616	false	false		TraesCS4B03G0036600.1		21.59	1.0000	0.9990	0.00000000000000	11	1	8	40	3	31	     0	     0	     0	13M(15.9949)		
TraesCS4B03G0139700.1	TraesCS4B03G0139700.1	TraesCS4B03G0139700.1		457	false	false		TraesCS4B03G0139700.1		24.51	1.0000	0.9990	0.00000000000000	4	3	3	6	5	5	     0	     0	     0			
TraesCS4B03G0231600.1	TraesCS4B03G0231600.1	TraesCS4B03G0231600.1		488	false	false		TraesCS4B03G0231600.1		17.62	1.0000	0.9990	0.00000000000000	5	0	5	16	0	16	     0	     0	     0	1M(15.9949)		TraesCS4B03G0231600.2, TraesCS4B03G0231600.3, TraesCS4D03G0194000.1
TraesCS4B03G0402500.1	TraesCS4B03G0402500.1	TraesCS4B03G0402500.1		82	false	false		TraesCS4B03G0402500.1		19.51	1.0000	0.9990	0.00000000000000	2	2	2	5	5	5	     0	     0	     0	N-term(42.0106)		
TraesCS4B03G0489300.1	TraesCS4B03G0489300.1	TraesCS4B03G0489300.1		359	false	false		TraesCS4B03G0489300.1		18.94	1.0000	0.9990	0.00000000000000	4	0	4	24	0	24	     0	     0	     0	14M(15.9949)		TraesCS4B03G0489300.2
TraesCS4B03G0494900.1	TraesCS4B03G0494900.1	TraesCS4B03G0494900.1		363	false	false		TraesCS4B03G0494900.1		25.34	1.0000	0.9990	0.00000000000000	5	4	4	6	5	5	     0	     0	     0			
TraesCS4B03G0699800.1	TraesCS4B03G0699800.1	TraesCS4B03G0699800.1		748	false	false		TraesCS4B03G0699800.1		5.48	1.0000	0.9990	0.00000000000000	2	2	2	8	8	8	     0	     0	     0			
TraesCS4B03G0730800.1	TraesCS4B03G0730800.1	TraesCS4B03G0730800.1		272	false	false		TraesCS4B03G0730800.1		47.06	1.0000	0.9990	0.00000000000000	6	1	6	21	1	21	     0	     0	     0	25M(15.9949)		
TraesCS4B03G0869600.1	TraesCS4B03G0869600.1	TraesCS4B03G0869600.1		799	false	false		TraesCS4B03G0869600.1		5.38	1.0000	0.9983	0.00000000000000	2	0	2	3	0	3	     0	     0	     0			TraesCS4D03G0766900LC.1, TraesCS5A03G1185000.1, TraesCS5A03G1185000.2
TraesCS4B03G0986000.1	TraesCS4B03G0986000.1	TraesCS4B03G0986000.1		187	false	false		TraesCS4B03G0986000.1		33.69	1.0000	0.9990	0.00000000000000	3	0	3	7	0	7	     0	     0	     0	2M(15.9949)		TraesCS4B03G0986000.2, TraesCS5A03G1286100.1
TraesCS4D03G0003900LC.1	TraesCS4D03G0003900LC.1	TraesCS4D03G0003900LC.1		318	false	false		TraesCS4D03G0003900LC.1		30.19	1.0000	0.9990	0.00000000000000	4	4	4	13	13	13	     0	     0	     0			
TraesCS4D03G0026400.1	TraesCS4D03G0026400.1	TraesCS4D03G0026400.1		704	false	false		TraesCS4D03G0026400.1		11.51	1.0000	0.9990	0.00000000000000	6	0	6	33	0	33	     0	     0	     0	13M(15.9949)		TraesCS4D03G0026400.2
TraesCS4D03G0026600.1	TraesCS4D03G0026600.1	TraesCS4D03G0026600.1		608	false	false		TraesCS4D03G0026600.1		19.90	1.0000	0.9990	0.00000000000000	9	0	6	24	0	15	     0	     0	     0			TraesCS4D03G0026600.2
TraesCS4D03G0117900.1	TraesCS4D03G0117900.1	TraesCS4D03G0117900.1		430	false	false		TraesCS4D03G0117900.1		28.84	1.0000	0.9990	0.00000000000000	7	7	7	25	25	25	     0	     0	     0			
TraesCS4D03G0435400.1	TraesCS4D03G0435400.1	TraesCS4D03G0435400.1		359	false	false		TraesCS4D03G0435400.1		18.94	1.0000	0.9990	0.00000000000000	4	0	2	20	0	10	     0	     0	     0	14M(15.9949)		TraesCS4D03G0435400.2
TraesCS4D03G0440100.1	TraesCS4D03G0440100.1	TraesCS4D03G0440100.1		352	false	false		TraesCS4D03G0440100.1		23.01	1.0000	0.9990	0.00000000000000	5	4	5	18	17	18	     0	     0	     0	26M(15.9949), 2M(15.9949)		
TraesCS5A03G0034100.1	TraesCS5A03G0034100.1	TraesCS5A03G0034100.1		446	false	false		TraesCS5A03G0034100.1		25.34	1.0000	0.9990	0.00000000000000	6	1	6	18	3	18	     0	     0	     0			
TraesCS5A03G0130900.1	TraesCS5A03G0130900.1	TraesCS5A03G0130900.1		222	false	false		TraesCS5A03G0130900.1		18.92	1.0000	0.9990	0.00000000000000	2	2	2	4	4	4	     0	     0	     0			
TraesCS5A03G0196100.1	TraesCS5A03G0196100.1	TraesCS5A03G0196100.1		872	false	false		TraesCS5A03G0196100.1		5.85	1.0000	0.9990	0.00000000000000	3	0	3	4	0	4	     0	     0	     0	N-term(42.0106)		TraesCS5A03G0209300.1, TraesCS5B03G0221500.1, TraesCS5B03G0221500.2, TraesCS5B03G0222100.1, TraesCS5D03G0225300.1, TraesCS5D03G0226100.1
TraesCS5A03G0225700.1	TraesCS5A03G0225700.1	TraesCS5A03G0225700.1		193	false	false		TraesCS5A03G0225700.1		10.88	1.0000	0.9990	0.00000000000000	2	0	2	3	0	3	     0	     0	     0			TraesCS5B03G0240900.1, TraesCS5D03G0239100.1
TraesCS5A03G0339000.1	TraesCS5A03G0339000.1	TraesCS5A03G0339000.1		3595	false	false		TraesCS5A03G0339000.1		1.36	1.0000	0.9990	0.00000000000000	2	0	2	2	0	2	     0	     0	     0			TraesCS5A03G0339000.2, TraesCS5B03G0300800.1, TraesCS5D03G0282500.1
TraesCS5A03G0368300.1	TraesCS5A03G0368300.1	TraesCS5A03G0368300.1		627	false	false		TraesCS5A03G0368300.1		6.38	1.0000	0.9989	0.00000000000000	2	0	2	2	0	2	     0	     0	     0			TraesCS5B03G0369100.1, TraesCS5D03G0350700.1, TraesCS5D03G0350700.2
TraesCS5A03G0418600.1	TraesCS5A03G0418600.1	TraesCS5A03G0418600.1		1051	false	false		TraesCS5A03G0418600.1		6.66	1.0000	0.9990	0.00000000000000	4	0	4	7	0	7	     0	     0	     0			TraesCS5A03G0418600.2, TraesCS5B03G0415600.1, TraesCS5D03G0386800.1
TraesCS5A03G0440000.1	TraesCS5A03G0440000.1	TraesCS5A03G0440000.1		651	false	false		TraesCS5A03G0440000.1		5.22	1.0000	0.9990	0.00000000000000	2	0	2	2	0	2	     0	     0	     0			TraesCS5A03G0440000.2, TraesCS5B03G0434000.1, TraesCS5D03G0407800.1, TraesCS5D03G0407800.2
TraesCS5A03G0448600.1	TraesCS5A03G0448600.1	TraesCS5A03G0448600.1		294	false	false		TraesCS5A03G0448600.1		6.46	1.0000	0.9990	0.00000000000000	1	0	1	3	0	3	     0	     0	     0	7M(15.9949)		TraesCS5D03G0413400LC.1
TraesCS5A03G0472800.5	TraesCS5A03G0472800.5	TraesCS5A03G0472800.5		148	false	false		TraesCS5A03G0472800.5		23.65	1.0000	0.9990	0.00000000000000	2	0	2	4	0	4	     0	     0	     0			TraesCS5B03G0468800.1
TraesCS5A03G0627200.1	TraesCS5A03G0627200.1	TraesCS5A03G0627200.1		781	false	false		TraesCS5A03G0627200.1		8.71	1.0000	0.9990	0.00000000000000	3	0	3	4	0	4	     0	     0	     0			TraesCS5D03G0595900.2
TraesCS5A03G0647900.1	TraesCS5A03G0647900.1	TraesCS5A03G0647900.1		700	false	false		TraesCS5A03G0647900.1		7.14	1.0000	0.9990	0.00000000000000	3	0	3	17	0	17	     0	     0	     0	18M(15.9949), 30M(15.9949)		TraesCS5A03G0647900.2, TraesCS5A03G0647900.3, TraesCS5B03G0672800.1, TraesCS5B03G0672800.2, TraesCS5B03G0672800.3, TraesCS5D03G0614200.1
TraesCS5A03G0700000.1	TraesCS5A03G0700000.1	TraesCS5A03G0700000.1		226	false	false		TraesCS5A03G0700000.1		8.41	1.0000	0.9990	0.00000000000000	1	0	1	5	0	5	     0	     0	     0	5M(15.9949)		TraesCS5B03G0735500.1, TraesCS5D03G0666500.2
TraesCS5A03G0850600.1	TraesCS5A03G0850600.1	TraesCS5A03G0850600.1		473	false	false		TraesCS5A03G0850600.1		13.53	1.0000	0.9990	0.00000000000000	3	0	3	5	0	5	     0	     0	     0			TraesCS5B03G0893700.1, TraesCS5B03G0893700.2, TraesCS5D03G0812800.1, TraesCS5D03G0812800.2
TraesCS5A03G0894100.1	TraesCS5A03G0894100.1	TraesCS5A03G0894100.1		481	false	false		TraesCS5A03G0894100.1		19.75	1.0000	0.9990	0.00000000000000	4	0	4	11	0	11	     0	     0	     0			TraesCS5A03G0894100.2
TraesCS5A03G0895100.1	TraesCS5A03G0895100.1	TraesCS5A03G0895100.1		307	false	false		TraesCS5A03G0895100.1		8.79	1.0000	0.9990	0.00000000000000	2	0	2	3	0	3	     0	     0	     0			TraesCS5A03G0895100.2, TraesCS5B03G0941500.1, TraesCS5B03G0941500.2, TraesCS5B03G0941800LC.1, TraesCS5D03G0857200LC.1
TraesCS5A03G0925000.1	TraesCS5A03G0925000.1	TraesCS5A03G0925000.1		266	false	false		TraesCS5A03G0925000.1		60.53	1.0000	0.9990	0.00000000000000	8	1	1	39	8	8	     0	     0	     0			
TraesCS5A03G0978700.1	TraesCS5A03G0978700.1	TraesCS5A03G0978700.1		503	false	false		TraesCS5A03G0978700.1		10.14	1.0000	0.9990	0.00000000000000	3	1	3	4	1	4	     0	     0	     0			
TraesCS5A03G1045500.1	TraesCS5A03G1045500.1	TraesCS5A03G1045500.1		289	false	false		TraesCS5A03G1045500.1		13.49	1.0000	0.9990	0.00000000000000	2	2	2	12	12	12	     0	     0	     0	N-term(42.0106)		
TraesCS5A03G1045700.2	TraesCS5A03G1045700.2	TraesCS5A03G1045700.2		238	false	false		TraesCS5A03G1045700.2		22.69	1.0000	0.9990	0.00000000000000	3	0	3	14	0	14	     0	     0	     0	N-term(42.0106)		TraesCS5B03G1101100.1
TraesCS5B03G0413000.1	TraesCS5B03G0413000.1	TraesCS5B03G0413000.1		115	false	false		TraesCS5B03G0413000.1		27.83	1.0000	0.9990	0.00000000000000	2	0	2	4	0	4	     0	     0	     0			TraesCS5B03G0413000.2, TraesCS5D03G0384400.1, TraesCS5D03G0384400.2
TraesCS5B03G0449100.1	TraesCS5B03G0449100.1	TraesCS5B03G0449100.1		365	false	false		TraesCS5B03G0449100.1		10.96	1.0000	0.9990	0.00000000000000	2	0	2	4	0	4	     0	     0	     0			TraesCS5B03G0449100.2, TraesCS5D03G0421800.1
TraesCS5B03G0975600.1	TraesCS5B03G0975600.1	TraesCS5B03G0975600.1		266	false	false		TraesCS5B03G0975600.1		66.17	1.0000	0.9990	0.00000000000000	9	2	9	36	11	36	     0	     0	     0	4M(15.9949), 8M(15.9949)		
TraesCS5B03G1052600.1	TraesCS5B03G1052600.1	TraesCS5B03G1052600.1		150	false	false		TraesCS5B03G1052600.1		65.33	1.0000	0.9990	0.00000000000000	4	1	3	5	2	4	     0	     0	     0	N-term(42.0106)		
TraesCS5B03G1068800.1	TraesCS5B03G1068800.1	TraesCS5B03G1068800.1		505	false	false		TraesCS5B03G1068800.1		7.33	1.0000	0.9990	0.00000000000000	2	0	2	5	0	5	     0	     0	     0			TraesCS5D03G0965400.1
TraesCS5B03G1095000.1	TraesCS5B03G1095000.1	TraesCS5B03G1095000.1		601	false	false		TraesCS5B03G1095000.1		7.49	1.0000	0.9990	0.00000000000000	3	2	3	4	2	4	     0	     0	     0			
TraesCS5B03G1099900.1	TraesCS5B03G1099900.1	TraesCS5B03G1099900.1		256	false	false		TraesCS5B03G1099900.1		15.23	1.0000	0.9990	0.00000000000000	2	0	2	11	0	11	     0	     0	     0	N-term(42.0106)		TraesCS5B03G1099900.2
TraesCS5D03G0065000.1	TraesCS5D03G0065000.1	TraesCS5D03G0065000.1		224	false	false		TraesCS5D03G0065000.1		15.62	1.0000	0.9989	0.00000000000000	2	2	2	4	4	4	     0	     0	     0			
TraesCS5D03G0067400.1	TraesCS5D03G0067400.1	TraesCS5D03G0067400.1		325	false	false		TraesCS5D03G0067400.1		14.15	1.0000	0.9990	0.00000000000000	3	0	3	5	0	5	     0	     0	     0			TraesCS5D03G0067400.2
TraesCS5D03G0511400.1	TraesCS5D03G0511400.1	TraesCS5D03G0511400.1		509	false	false		TraesCS5D03G0511400.1		9.82	1.0000	0.9990	0.00000000000000	2	1	2	3	1	3	     0	     0	     0			
TraesCS5D03G0856300.1	TraesCS5D03G0856300.1	TraesCS5D03G0856300.1		465	false	false		TraesCS5D03G0856300.1		17.42	1.0000	0.9990	0.00000000000000	3	0	3	9	0	9	     0	     0	     0			TraesCS5D03G0856300.2
TraesCS5D03G0884200.1	TraesCS5D03G0884200.1	TraesCS5D03G0884200.1		266	false	false		TraesCS5D03G0884200.1		60.53	1.0000	0.9990	0.00000000000000	8	2	3	35	8	17	     0	     0	     0	4M(15.9949)		
TraesCS5D03G0953200.1	TraesCS5D03G0953200.1	TraesCS5D03G0953200.1		152	false	false		TraesCS5D03G0953200.1		58.55	1.0000	0.9990	0.00000000000000	2	2	2	6	6	6	     0	     0	     0	N-term(42.0106)		
TraesCS5D03G0978900.1	TraesCS5D03G0978900.1	TraesCS5D03G0978900.1		404	false	false		TraesCS5D03G0978900.1		21.78	1.0000	0.9990	0.00000000000000	5	0	5	13	0	13	     0	     0	     0			TraesCS5D03G0978900.2
TraesCS5D03G0989900.1	TraesCS5D03G0989900.1	TraesCS5D03G0989900.1		270	false	false		TraesCS5D03G0989900.1		14.44	1.0000	0.9990	0.00000000000000	2	2	2	15	15	15	     0	     0	     0	N-term(42.0106)		
TraesCS5D03G0990100.1	TraesCS5D03G0990100.1	TraesCS5D03G0990100.1		237	false	false		TraesCS5D03G0990100.1		22.78	1.0000	0.9990	0.00000000000000	3	2	2	12	11	11	     0	     0	     0	N-term(42.0106)		
TraesCS6A03G0107000.1	TraesCS6A03G0107000.1	TraesCS6A03G0107000.1		206	false	false		TraesCS6A03G0107000.1		11.65	1.0000	0.9990	0.00000000000000	1	0	1	5	0	5	     0	     0	     0	20M(15.9949)		TraesCS6A03G0107000.2, TraesCS6B03G0149600.1, TraesCS6B03G0149600.2, TraesCS6D03G0114300.1
TraesCS6A03G0154800.1	TraesCS6A03G0154800.1	TraesCS6A03G0154800.1		185	false	false		TraesCS6A03G0154800.1		31.89	1.0000	0.9990	0.00000000000000	3	2	3	6	4	6	     0	     0	     0	1C(57.0214)		
TraesCS6A03G0212600.1	TraesCS6A03G0212600.1	TraesCS6A03G0212600.1		238	false	false		TraesCS6A03G0212600.1		7.98	1.0000	0.9990	0.00000000000000	1	0	1	4	0	4	     0	     0	     0	18M(15.9949)		TraesCS6B03G0301000.1
TraesCS6A03G0263000.1	TraesCS6A03G0263000.1	TraesCS6A03G0263000.1		344	false	false		TraesCS6A03G0263000.1		9.88	1.0000	0.9990	0.00000000000000	2	2	2	6	6	6	     0	     0	     0	16M(15.9949)		
TraesCS6A03G0314800.1	TraesCS6A03G0314800.1	TraesCS6A03G0314800.1		438	false	false		TraesCS6A03G0314800.1		17.35	1.0000	0.9990	0.00000000000000	3	2	3	6	4	6	     0	     0	     0			
TraesCS6A03G0349600.1	TraesCS6A03G0349600.1	TraesCS6A03G0349600.1		991	false	false		TraesCS6A03G0349600.1		7.16	1.0000	0.9990	0.00000000000000	4	0	4	9	0	9	     0	     0	     0	3M(15.9949), 7M(15.9949)		TraesCS6D03G0303300.1
TraesCS6A03G0376800.2	TraesCS6A03G0376800.2	TraesCS6A03G0376800.2		526	false	false		TraesCS6A03G0376800.2		9.32	1.0000	0.9990	0.00000000000000	3	0	3	10	0	10	     0	     0	     0			TraesCS6A03G0376800.4, TraesCS6B03G0466500.3
TraesCS6A03G0385100.1	TraesCS6A03G0385100.1	TraesCS6A03G0385100.1		401	false	false		TraesCS6A03G0385100.1		12.72	1.0000	0.9985	0.00000000000000	3	0	3	10	0	10	     0	     0	     0	12M(15.9949)		TraesCS6B03G0478800.1, TraesCS6B03G0478800.2, TraesCS6D03G0332100.1, TraesCS6D03G0332100.2
TraesCS6A03G0441600.1	TraesCS6A03G0441600.1	TraesCS6A03G0441600.1		418	false	false		TraesCS6A03G0441600.1		9.33	1.0000	0.9989	0.00000000000000	2	0	2	4	0	4	     0	     0	     0	N-term(42.0106)		TraesCS6B03G0541700.1, TraesCS6D03G0373400.1
TraesCS6A03G0577600.1	TraesCS6A03G0577600.1	TraesCS6A03G0577600.1		371	false	false		TraesCS6A03G0577600.1		5.39	1.0000	0.9987	0.00000000000000	2	0	2	3	0	3	     0	     0	     0			TraesCS6B03G0693500.1, TraesCS6D03G0479900.1
TraesCS6A03G0586800.1	TraesCS6A03G0586800.1	TraesCS6A03G0586800.1		337	false	false		TraesCS6A03G0586800.1		18.40	1.0000	0.9990	0.00000000000000	4	0	3	9	0	8	     0	     0	     0			TraesCS6B03G0715800.1, TraesCS6B03G0715800.2, TraesCS6D03G0485700.1, TraesCS6D03G0485700.2
TraesCS6A03G0588500LC.1	TraesCS6A03G0588500LC.1	TraesCS6A03G0588500LC.1		121	false	false		TraesCS6A03G0588500LC.1		19.01	1.0000	0.9990	0.00000000000000	3	3	3	12	12	12	     0	     0	     0			
TraesCS6A03G0617100.1	TraesCS6A03G0617100.1	TraesCS6A03G0617100.1		344	false	false		TraesCS6A03G0617100.1		12.50	1.0000	0.9990	0.00000000000000	2	0	2	3	0	3	     0	     0	     0			TraesCS6B03G0755000.1, TraesCS6B03G0755000.2, TraesCS6B03G0755000.3, TraesCS6D03G0525200.1
TraesCS6A03G0726500.1	TraesCS6A03G0726500.1	TraesCS6A03G0726500.1		371	false	false		TraesCS6A03G0726500.1		9.43	1.0000	0.9990	0.00000000000000	2	0	2	3	0	3	     0	     0	     0			TraesCS6B03G0861800.1, TraesCS6B03G0861800.2, TraesCS6D03G0609800.1, TraesCS6D03G0609800.2
TraesCS6A03G0941800.1	TraesCS6A03G0941800.1	TraesCS6A03G0941800.1		502	false	false		TraesCS6A03G0941800.1		6.37	1.0000	0.9990	0.00000000000000	2	0	2	3	0	3	     0	     0	     0			TraesCS6B03G1151100.1, TraesCS6D03G0819500.1, TraesCS6D03G0819500.2
TraesCS6A03G1001500.1	TraesCS6A03G1001500.1	TraesCS6A03G1001500.1		535	false	false		TraesCS6A03G1001500.1		8.97	1.0000	0.9990	0.00000000000000	3	0	3	3	0	3	     0	     0	     0	6M(15.9949), 9M(15.9949)		TraesCS6D03G0882600.1
TraesCS6B03G0351600.1	TraesCS6B03G0351600.1	TraesCS6B03G0351600.1		345	false	false		TraesCS6B03G0351600.1		15.07	1.0000	0.9990	0.00000000000000	3	3	3	8	8	8	     0	     0	     0	14M(15.9949)		
TraesCS6B03G0406400.1	TraesCS6B03G0406400.1	TraesCS6B03G0406400.1		436	false	false		TraesCS6B03G0406400.1		26.15	1.0000	0.9990	0.00000000000000	4	2	4	8	2	8	     0	     0	     0			
TraesCS6B03G0839500.1	TraesCS6B03G0839500.1	TraesCS6B03G0839500.1		446	false	false		TraesCS6B03G0839500.1		15.70	1.0000	0.9990	0.00000000000000	3	0	3	4	0	4	     0	     0	     0			TraesCS6D03G0594100.1
TraesCS6B03G1066600.1	TraesCS6B03G1066600.1	TraesCS6B03G1066600.1		426	false	false		TraesCS6B03G1066600.1		13.38	1.0000	0.9990	0.00000000000000	2	0	2	3	0	3	     0	     0	     0			TraesCS6D03G0763600.1
TraesCS6D03G0182000.1	TraesCS6D03G0182000.1	TraesCS6D03G0182000.1		288	false	false		TraesCS6D03G0182000.1		17.01	1.0000	0.9977	0.00160513643660	2	1	2	3	2	3	     0	     0	     0			
TraesCS6D03G0216700.1	TraesCS6D03G0216700.1	TraesCS6D03G0216700.1		342	false	false		TraesCS6D03G0216700.1		10.53	1.0000	0.9990	0.00000000000000	2	0	2	7	0	7	     0	     0	     0	12M(15.9949)		TraesCS6D03G0216700.2
TraesCS6D03G0324300.3	TraesCS6D03G0324300.3	TraesCS6D03G0324300.3		541	false	false		TraesCS6D03G0324300.3		11.65	1.0000	0.9990	0.00000000000000	3	0	2	9	0	5	     0	     0	     0			TraesCS6D03G0324300.4
TraesCS6D03G0872900LC.1	TraesCS6D03G0872900LC.1	TraesCS6D03G0872900LC.1		458	false	false		TraesCS6D03G0872900LC.1		19.87	1.0000	0.9990	0.00000000000000	4	0	4	6	0	6	     0	     0	     0	22M(15.9949)		
TraesCS7A03G0160800.1	TraesCS7A03G0160800.1	TraesCS7A03G0160800.1		412	false	false		TraesCS7A03G0160800.1		11.89	1.0000	0.9990	0.00000000000000	2	0	2	3	0	3	     0	     0	     0			TraesCS7A03G0160800.2, TraesCS7D03G0149600.1
TraesCS7A03G0261600.1	TraesCS7A03G0261600.1	TraesCS7A03G0261600.1		279	false	false		TraesCS7A03G0261600.1		15.05	1.0000	0.9989	0.00000000000000	2	0	2	5	0	5	     0	     0	     0	25M(15.9949)		TraesCS7B03G0019300.1, TraesCS7D03G0240000.1
TraesCS7A03G0490700.1	TraesCS7A03G0490700.1	TraesCS7A03G0490700.1		549	false	false		TraesCS7A03G0490700.1		7.65	1.0000	0.9989	0.00000000000000	2	0	2	5	0	5	     0	     0	     0	16M(15.9949)		TraesCS7B03G0303900.1, TraesCS7B03G0303900.2, TraesCS7D03G0473300.1
TraesCS7A03G0555500.1	TraesCS7A03G0555500.1	TraesCS7A03G0555500.1		700	false	false		TraesCS7A03G0555500.1		4.86	1.0000	0.9990	0.00000000000000	2	0	2	4	0	4	     0	     0	     0			TraesCS7B03G0405300.2, TraesCS7D03G0537900.1
TraesCS7A03G0688500.1	TraesCS7A03G0688500.1	TraesCS7A03G0688500.1		662	false	false		TraesCS7A03G0688500.1		6.04	1.0000	0.9989	0.00000000000000	2	1	2	4	1	4	     0	     0	     0			
TraesCS7A03G0724200.1	TraesCS7A03G0724200.1	TraesCS7A03G0724200.1		287	false	false		TraesCS7A03G0724200.1		16.38	1.0000	0.9990	0.00000000000000	3	0	3	6	0	6	     0	     0	     0	18M(15.9949)		TraesCS7B03G0511200.1, TraesCS7D03G0693700.1
TraesCS7A03G0762300.1	TraesCS7A03G0762300.1	TraesCS7A03G0762300.1		320	false	false		TraesCS7A03G0762300.1		11.56	1.0000	0.9990	0.00000000000000	2	0	2	5	0	5	     0	     0	     0			TraesCS7B03G0593200.1, TraesCS7D03G0732300.1
